Epoch,MSE Loss
1,4.088244590955444
2,0.42936652464957176
3,0.4214465437056143
4,0.4181497530846656
5,0.4159194249895555
6,0.40698385125474085
7,0.4026678370524056
8,0.397476393210737
9,0.39015209335315076
10,0.37614501729796207
11,0.33567183681681184
12,0.34659275506870657
13,0.28406479105919225
14,0.2564561344400237
15,0.24076408732541
16,0.2334605385608311
17,0.22249282632447495
18,0.21571365244026425
19,0.21141438752035552
20,0.19765400075459783
21,0.18989310026923312
22,0.1810787491783311
23,0.17931415480148943
24,0.17288751598400406
25,0.16398897955689248
26,0.16349502398243435
27,0.16037570751166041
28,0.15351300705460053
29,0.14846375810949108
30,0.14758679497091076
31,0.13883533432513853
32,0.13480908574560022
33,0.13403152485814276
34,0.1311411713308926
35,0.13042459825548944
36,0.13132610360655603
37,0.12595387765123875
38,0.12339075965971887
39,0.12115026057898244
40,0.12150654875779454
41,0.12018283060457133
42,0.1183073163221154
43,0.11661540075570723
44,0.11556875705718994
45,0.11422814051561718
46,0.11375413797324217
47,0.11280139186714269
48,0.11136597489254384
49,0.11122858844980409
50,0.10983571457334712
51,0.10797641473480418
52,0.107100470628165
53,0.10667290783758406
54,0.10497079553860653
55,0.10543381271860268
56,0.10361613380380824
57,0.10116064341007909
58,0.09998534431185903
59,0.09837837762470487
60,0.09696987620260142
